Year,Age,Female,Male,Total
1978,37,0.001281,0.00257,0.001912
1978,38,0.001437,0.002791,0.002099
1978,39,0.001519,0.002928,0.002207
1978,40,0.001692,0.003031,0.002347
1978,41,0.001912,0.003472,0.002675
1978,42,0.002166,0.00387,0.003
1978,43,0.002482,0.004217,0.003332
1978,44,0.00252,0.004481,0.003479
1978,45,0.002929,0.005113,0.003992
1978,46,0.003136,0.005384,0.004233
1978,47,0.003391,0.006086,0.004706
1978,48,0.003729,0.006704,0.005169
1978,49,0.003799,0.007202,0.00544
1978,50,0.00453,0.008423,0.006408
1978,51,0.004697,0.008924,0.006728
1978,52,0.005137,0.009745,0.007339
1978,53,0.005576,0.010615,0.007982
1978,54,0.005949,0.011702,0.00869
1978,55,0.006403,0.012417,0.009263
1978,56,0.006952,0.013758,0.010187
1978,57,0.007541,0.014931,0.011051
1978,58,0.008393,0.016267,0.012096
1978,59,0.008642,0.017019,0.012563
1978,60,0.010329,0.02067,0.01516
1978,61,0.010643,0.021198,0.015588
1978,62,0.01167,0.023489,0.017151
1978,63,0.012465,0.025558,0.018517
1978,64,0.013398,0.027781,0.019972
1978,65,0.014672,0.029735,0.021473
1978,66,0.015285,0.032029,0.022747
1978,67,0.017006,0.034843,0.024917
1978,68,0.017727,0.036572,0.025976
1978,69,0.019343,0.039191,0.027962
1978,70,0.023211,0.047238,0.033462
1978,71,0.023927,0.047451,0.033981
1978,72,0.027752,0.053628,0.038617
1978,73,0.029384,0.055547,0.040282
1978,74,0.032678,0.061932,0.044631
1978,75,0.037567,0.068252,0.049875
1978,76,0.038251,0.070838,0.050997
1978,77,0.044163,0.078228,0.057152
1978,78,0.045304,0.07637,0.057103
1978,79,0.04941,0.082261,0.061612
1978,80,0.059235,0.099365,0.07371
1978,81,0.065406,0.106502,0.080019
1978,82,0.0732,0.116251,0.088192
1978,83,0.080738,0.124133,0.095559
1978,84,0.090837,0.13544,0.105792
1978,85,0.100017,0.147112,0.115498
1978,86,0.111873,0.158854,0.126954
1978,87,0.119946,0.171355,0.135965
1978,88,0.135056,0.186065,0.150642
1978,89,0.147641,0.203394,0.164458
1978,90,0.166857,0.217811,0.181937
1978,91,0.176855,0.225741,0.191022
1978,92,0.199878,0.249675,0.21403
1978,93,0.215824,0.273381,0.231875
1978,94,0.234551,0.287276,0.248861
1978,95,0.253556,0.313893,0.269532
1978,96,0.277956,0.332171,0.292045
1978,97,0.295057,0.356324,0.3106
1978,98,0.309055,0.357524,0.321104
1978,99,0.33148,0.352548,0.336576
1978,100,0.362129,0.395665,0.369965
1978,101,0.366924,0.412631,0.377523
1978,102,0.378352,0.391019,0.381269
1978,103,0.380095,0.374008,0.378632
1978,104,0.437317,0.370079,0.419631
1978,105,0.407237,0.366115,0.395897
1978,106,0.353719,0.413487,0.371022
1978,107,0.362746,0.353661,0.359849
1978,108,0.372671,0.432854,0.391737
1978,109,0.285287,0.300769,0.289762
1978,110+,0.292749,0.313587,0.299708
1979,0,0.01172,0.014766,0.013278
1979,1,0.000898,0.001004,0.000952
1979,2,0.000564,0.000734,0.000651
1979,3,0.000432,0.000613,0.000524
1979,4,0.000375,0.000481,0.000429
1979,5,0.000317,0.000449,0.000384
1979,6,0.000281,0.000401,0.000343
1979,7,0.000219,0.000341,0.000281
1979,8,0.000247,0.000332,0.000291
1979,9,0.000213,0.000327,0.000271
1979,10,0.000194,0.000305,0.000251
1979,11,0.000182,0.000322,0.000253
1979,12,0.000228,0.000363,0.000297
1979,13,0.000253,0.000439,0.000348
1979,14,0.000298,0.000549,0.000426
1979,15,0.000381,0.000766,0.000578
1979,16,0.000496,0.001116,0.000812
1979,17,0.000537,0.001457,0.001006
1979,18,0.000609,0.001878,0.001252
1979,19,0.00061,0.001933,0.001276
1979,20,0.000592,0.001978,0.001288
1979,21,0.000637,0.001974,0.001308
1979,22,0.000626,0.002056,0.001341
1979,23,0.000642,0.002024,0.001331
1979,24,0.000629,0.001955,0.00129
1979,25,0.000647,0.001969,0.001306
1979,26,0.000669,0.00192,0.001292
1979,27,0.000662,0.001939,0.001297
1979,28,0.000725,0.001968,0.001342
1979,29,0.000674,0.00186,0.001261
1979,30,0.000707,0.00187,0.001284
1979,31,0.000773,0.001879,0.001321
1979,32,0.000866,0.001929,0.001392
1979,33,0.000874,0.001912,0.001385
1979,34,0.00096,0.001975,0.001459
1979,35,0.001044,0.00216,0.001594
1979,36,0.001217,0.00233,0.001765
1979,37,0.001271,0.002349,0.0018
1979,38,0.00139,0.002698,0.002031
1979,39,0.001496,0.002786,0.002127
1979,40,0.001567,0.002985,0.002262
1979,41,0.001744,0.003317,0.002514
1979,42,0.002049,0.003625,0.00282
1979,43,0.002288,0.004062,0.003156
1979,44,0.002493,0.004507,0.003478
1979,45,0.002553,0.00484,0.003666
1979,46,0.003004,0.005479,0.004209
1979,47,0.003201,0.00581,0.004472
1979,48,0.003545,0.006445,0.004952
1979,49,0.003631,0.007079,0.005296
1979,50,0.00424,0.007951,0.006031
1979,51,0.004528,0.00866,0.006519
1979,52,0.004972,0.009559,0.00717
1979,53,0.005413,0.010351,0.007774
1979,54,0.005877,0.011256,0.008439
1979,55,0.006337,0.012196,0.009117
1979,56,0.006688,0.012983,0.009671
1979,57,0.007364,0.014439,0.010717
1979,58,0.007957,0.015941,0.011716
1979,59,0.008463,0.016864,0.0124
1979,60,0.009741,0.019044,0.014082
1979,61,0.010242,0.020507,0.015041
1979,62,0.011334,0.022783,0.016637
1979,63,0.012049,0.024294,0.017701
1979,64,0.013144,0.02676,0.019369
1979,65,0.014415,0.02929,0.021146
1979,66,0.015037,0.031012,0.022173
1979,67,0.016249,0.033268,0.023811
1979,68,0.017825,0.035885,0.02575
1979,69,0.019078,0.038101,0.027353
1979,70,0.022049,0.04444,0.031617
1979,71,0.023502,0.04599,0.033097
1979,72,0.026595,0.051638,0.037102
1979,73,0.028575,0.054258,0.039233
1979,74,0.03119,0.05931,0.042646
1979,75,0.035085,0.065163,0.047145
1979,76,0.038068,0.069189,0.050273
1979,77,0.040237,0.073434,0.052909
1979,78,0.04517,0.076488,0.057022
1979,79,0.049874,0.082687,0.062084
1979,80,0.057328,0.095242,0.070948
1979,81,0.062795,0.104293,0.077379
1979,82,0.070738,0.111355,0.084798
1979,83,0.079007,0.122376,0.09369
1979,84,0.088624,0.130999,0.102687
1979,85,0.096468,0.141184,0.11102
1979,86,0.108899,0.155624,0.123789
1979,87,0.118139,0.167086,0.133337
1979,88,0.126817,0.177266,0.141989
1979,89,0.143085,0.19343,0.157918
1979,90,0.15888,0.21223,0.174388
1979,91,0.16995,0.222529,0.184951
1979,92,0.185035,0.238684,0.200006
1979,93,0.2076,0.261442,0.22231
1979,94,0.227482,0.279317,0.24139
1979,95,0.247935,0.298432,0.261093
1979,96,0.265707,0.316164,0.278526
1979,97,0.284382,0.342427,0.298845
1979,98,0.292815,0.337957,0.303797
1979,99,0.318579,0.370944,0.331221
1979,100,0.341537,0.347432,0.342928
1979,101,0.365293,0.355151,0.362957
1979,102,0.372699,0.401458,0.37923
1979,103,0.376636,0.452781,0.393865
1979,104,0.388008,0.478631,0.409117
1979,105,0.352075,0.431638,0.373131
1979,106,0.33672,0.392546,0.3516
1979,107,0.299506,0.443889,0.340125
1979,108,0.363177,0.337157,0.355007
1979,109,0.319171,0.421179,0.351371
1979,110+,0.338109,0.257352,0.312208
1980,0,0.011385,0.014219,0.012835
1980,1,0.000866,0.001078,0.000974
1980,2,0.000569,0.000736,0.000654
1980,3,0.000413,0.000594,0.000506
1980,4,0.000307,0.000457,0.000384
1980,5,0.000309,0.00038,0.000346
1980,6,0.000279,0.00037,0.000325
1980,7,0.000242,0.00036,0.000302
1980,8,0.000234,0.000345,0.000291
1980,9,0.000233,0.000319,0.000277
1980,10,0.0002,0.000298,0.00025
1980,11,0.000203,0.000307,0.000256
1980,12,0.000224,0.000345,0.000286
1980,13,0.00023,0.000404,0.000318
1980,14,0.000282,0.000552,0.00042
1980,15,0.000386,0.000732,0.000563
1980,16,0.000492,0.001144,0.000824
1980,17,0.00055,0.001429,0.000999
1980,18,0.000632,0.001839,0.001244
1980,19,0.000599,0.001908,0.001258
1980,20,0.000612,0.001992,0.001305
1980,21,0.000624,0.002053,0.001341
1980,22,0.000589,0.002068,0.00133
1980,23,0.000611,0.002048,0.001329
1980,24,0.000653,0.001972,0.001312
1980,25,0.000646,0.001997,0.00132
1980,26,0.000657,0.00195,0.001301
1980,27,0.000671,0.001973,0.001319
1980,28,0.000735,0.001935,0.001331
1980,29,0.00068,0.001865,0.001268
1980,30,0.000768,0.001888,0.001324
1980,31,0.000785,0.001886,0.001329
1980,32,0.000808,0.001942,0.001369
1980,33,0.000919,0.002035,0.001469
1980,34,0.000905,0.001914,0.001404
1980,35,0.001053,0.002162,0.001599
1980,36,0.00113,0.002293,0.001702
1980,37,0.001195,0.002449,0.00181
1980,38,0.001359,0.002551,0.001944
1980,39,0.001484,0.00279,0.002125
1980,40,0.00166,0.003059,0.002346
1980,41,0.001819,0.003354,0.002571
1980,42,0.001959,0.003595,0.00276
1980,43,0.002149,0.003885,0.002997
1980,44,0.002452,0.00429,0.00335
1980,45,0.002732,0.004949,0.003813
1980,46,0.002826,0.00493,0.00385
1980,47,0.003208,0.005828,0.004482
1980,48,0.003603,0.006625,0.005072
1980,49,0.003694,0.006843,0.005219
1980,50,0.004197,0.007825,0.005944
1980,51,0.004596,0.008516,0.006492
1980,52,0.004923,0.009461,0.007103
1980,53,0.005419,0.010168,0.007699
1980,54,0.005833,0.011246,0.008407
1980,55,0.006483,0.012463,0.009313
1980,56,0.006866,0.013387,0.009951
1980,57,0.007336,0.014153,0.010557
1980,58,0.008211,0.016346,0.012039
1980,59,0.00864,0.016991,0.012559
1980,60,0.009873,0.018994,0.014139
1980,61,0.010236,0.019839,0.014714
1980,62,0.011835,0.02289,0.016952
1980,63,0.012115,0.023792,0.017513
1980,64,0.013183,0.026204,0.01913
1980,65,0.014811,0.02903,0.021261
1980,66,0.015901,0.03148,0.022884
1980,67,0.017147,0.034102,0.024687
1980,68,0.01822,0.036304,0.026178
1980,69,0.01982,0.039336,0.028287
1980,70,0.022739,0.044354,0.032022
1980,71,0.023459,0.045689,0.03292
1980,72,0.027231,0.051971,0.037624
1980,73,0.02937,0.055432,0.040142
1980,74,0.03156,0.058626,0.042556
1980,75,0.035766,0.064604,0.047318
1980,76,0.038421,0.070329,0.050915
1980,77,0.042728,0.076472,0.055634
1980,78,0.043421,0.077348,0.056194
1980,79,0.053277,0.086661,0.065694
1980,80,0.060701,0.098656,0.074272
1980,81,0.065047,0.104234,0.078772
1980,82,0.072709,0.115008,0.087183
1980,83,0.080722,0.124688,0.095521
1980,84,0.08979,0.136928,0.105285
1980,85,0.099077,0.14676,0.114423
1980,86,0.111216,0.161035,0.126922
1980,87,0.122199,0.174673,0.138362
1980,88,0.13152,0.18611,0.147868
1980,89,0.146777,0.197134,0.161372
1980,90,0.167775,0.215824,0.181431
1980,91,0.179086,0.235669,0.194928
1980,92,0.19658,0.25045,0.211368
1980,93,0.214063,0.272332,0.229681
1980,94,0.237119,0.296314,0.252635
1980,95,0.256888,0.316601,0.27229
1980,96,0.276621,0.348249,0.294476
1980,97,0.295682,0.345962,0.307896
1980,98,0.313785,0.366888,0.326482
1980,99,0.327095,0.4073,0.345876
1980,100,0.380828,0.438134,0.394087
1980,101,0.374821,0.438855,0.389604
1980,102,0.394043,0.434138,0.403002
1980,103,0.415622,0.387893,0.409493
1980,104,0.436045,0.456014,0.440374
1980,105,0.38668,0.445993,0.400039
1980,106,0.361233,0.409753,0.373291
1980,107,0.370673,0.456456,0.392066
1980,108,0.387386,0.412324,0.394198
1980,109,0.444944,0.403168,0.431622
1980,110+,0.379921,0.198929,0.317542
1981,0,0.010707,0.01325,0.012008
1981,1,0.000849,0.000992,0.000922
1981,2,0.000552,0.000711,0.000633
1981,3,0.0004,0.000518,0.000461
1981,4,0.000306,0.000472,0.000391
1981,5,0.000284,0.00038,0.000333
1981,6,0.000261,0.000376,0.00032
1981,7,0.000224,0.000326,0.000276
1981,8,0.000228,0.000342,0.000286
1981,9,0.000183,0.000293,0.000239
1981,10,0.000175,0.000293,0.000235
1981,11,0.000193,0.000306,0.000251
1981,12,0.000226,0.000349,0.000289
1981,13,0.000229,0.000414,0.000323
1981,14,0.000283,0.000483,0.000385
1981,15,0.000333,0.000661,0.0005
1981,16,0.000441,0.000985,0.000718
1981,17,0.00053,0.001301,0.000925
1981,18,0.000572,0.001709,0.001148
1981,19,0.000591,0.001708,0.001153
1981,20,0.000555,0.001792,0.001176
1981,21,0.000564,0.00189,0.001229
1981,22,0.000609,0.001915,0.001264
1981,23,0.000619,0.001849,0.001234
1981,24,0.000618,0.001898,0.001259
1981,25,0.000624,0.001922,0.001272
1981,26,0.000659,0.001836,0.001246
1981,27,0.000638,0.001874,0.001253
1981,28,0.000729,0.001987,0.001354
1981,29,0.000699,0.00184,0.001267
1981,30,0.000756,0.001911,0.00133
1981,31,0.000737,0.001915,0.00132
1981,32,0.000837,0.001915,0.00137
1981,33,0.000878,0.001899,0.001382
1981,34,0.000932,0.002036,0.001479
1981,35,0.000946,0.001946,0.00144
1981,36,0.001123,0.002322,0.001712
1981,37,0.001176,0.002335,0.001745
1981,38,0.001374,0.002658,0.002004
1981,39,0.001393,0.002652,0.002013
1981,40,0.001538,0.00296,0.002235
1981,41,0.001767,0.003376,0.002556
1981,42,0.001958,0.003544,0.002736
1981,43,0.002089,0.00377,0.002911
1981,44,0.002251,0.004124,0.003167
1981,45,0.002629,0.004691,0.003635
1981,46,0.00284,0.005073,0.003927
1981,47,0.002952,0.005673,0.004276
1981,48,0.003664,0.006549,0.00507
1981,49,0.003683,0.006694,0.005146
1981,50,0.004019,0.00752,0.005702
1981,51,0.004624,0.008262,0.006385
1981,52,0.00495,0.00918,0.00699
1981,53,0.005288,0.009894,0.007507
1981,54,0.005657,0.010968,0.008189
1981,55,0.006423,0.012299,0.0092
1981,56,0.007074,0.013091,0.009919
1981,57,0.00725,0.014118,0.010491
1981,58,0.008039,0.015665,0.011623
1981,59,0.008636,0.016709,0.012417
1981,60,0.009376,0.017797,0.013319
1981,61,0.01061,0.019906,0.01495
1981,62,0.011647,0.022101,0.016488
1981,63,0.012184,0.023872,0.017598
1981,64,0.012687,0.025094,0.018364
1981,65,0.014405,0.027952,0.02055
1981,66,0.015772,0.030926,0.022586
1981,67,0.01704,0.033125,0.024194
1981,68,0.018136,0.035849,0.025939
1981,69,0.019551,0.037987,0.027531
1981,70,0.021763,0.042744,0.030795
1981,71,0.023569,0.045943,0.033078
1981,72,0.026234,0.048833,0.035731
1981,73,0.029059,0.055334,0.039905
1981,74,0.030386,0.057533,0.041401
1981,75,0.03427,0.062403,0.045539
1981,76,0.037738,0.068583,0.049809
1981,77,0.040622,0.073304,0.05313
1981,78,0.044608,0.078914,0.0575
1981,79,0.047808,0.082877,0.060811
1981,80,0.058948,0.097791,0.072803
1981,81,0.064832,0.105085,0.078864
1981,82,0.070464,0.111055,0.084303
1981,83,0.077737,0.123042,0.092802
1981,84,0.086545,0.131893,0.101352
1981,85,0.097165,0.143141,0.111805
1981,86,0.107632,0.156814,0.122949
1981,87,0.118519,0.167679,0.133489
1981,88,0.130997,0.181236,0.145923
1981,89,0.142165,0.197826,0.158218
1981,90,0.158548,0.20492,0.171501
1981,91,0.174998,0.226293,0.189045
1981,92,0.1919,0.244866,0.206161
1981,93,0.209694,0.26552,0.224416
1981,94,0.224992,0.283759,0.240052
1981,95,0.250721,0.310142,0.265609
1981,96,0.265881,0.337132,0.283353
1981,97,0.293608,0.337305,0.304001
1981,98,0.294066,0.35493,0.308231
1981,99,0.308743,0.386739,0.326402
1981,100,0.341906,0.388149,0.352152
1981,101,0.382831,0.411488,0.389217
1981,102,0.39132,0.384965,0.389886
1981,103,0.414401,0.488401,0.430691
1981,104,0.435526,0.349365,0.41681
1981,105,0.419903,0.458746,0.428439
1981,106,0.344871,0.445204,0.366092
1981,107,0.432789,0.383364,0.420969
1981,108,0.387086,0.278752,0.359631
1981,109,0.448559,0.387868,0.430967
1981,110+,0.420007,0.23664,0.351247
1982,0,0.010318,0.012937,0.011658
1982,1,0.000813,0.000976,0.000897
1982,2,0.000547,0.00065,0.0006
1982,3,0.000417,0.000514,0.000466
1982,4,0.000294,0.000404,0.00035
1982,5,0.000284,0.000357,0.000321
1982,6,0.000248,0.000338,0.000294
1982,7,0.000225,0.00034,0.000284
1982,8,0.000213,0.000299,0.000257
1982,9,0.000204,0.000309,0.000257
1982,10,0.000183,0.000255,0.00022
1982,11,0.000187,0.000284,0.000237
1982,12,0.000198,0.000331,0.000266
1982,13,0.000217,0.000384,0.000302
1982,14,0.000273,0.000493,0.000385
1982,15,0.00032,0.000642,0.000485
1982,16,0.00041,0.000926,0.000673
1982,17,0.00047,0.001241,0.000865
1982,18,0.000534,0.001612,0.001081
1982,19,0.000548,0.001653,0.001104
1982,20,0.000549,0.001632,0.001093
1982,21,0.000559,0.001765,0.001165
1982,22,0.000572,0.001751,0.001164
1982,23,0.000554,0.001793,0.001174
1982,24,0.000581,0.001731,0.001158
1982,25,0.000581,0.001723,0.001153
1982,26,0.000623,0.001692,0.001157
1982,27,0.00065,0.001738,0.001192
1982,28,0.000635,0.001846,0.001238
1982,29,0.000666,0.001753,0.001208
1982,30,0.000662,0.00178,0.001218
1982,31,0.000754,0.00188,0.001312
1982,32,0.000781,0.00193,0.00135
1982,33,0.000837,0.001904,0.001363
1982,34,0.000874,0.001806,0.001335
1982,35,0.000963,0.002056,0.001503
1982,36,0.001029,0.002099,0.001556
1982,37,0.001147,0.002267,0.001697
1982,38,0.001268,0.002495,0.00187
1982,39,0.001353,0.002575,0.001955
1982,40,0.001507,0.002717,0.002101
1982,41,0.001719,0.003055,0.002374
1982,42,0.001839,0.003385,0.002597
1982,43,0.001956,0.003646,0.002782
1982,44,0.00219,0.003854,0.003005
1982,45,0.00243,0.004393,0.003389
1982,46,0.002698,0.004812,0.003728
1982,47,0.002878,0.005366,0.00409
1982,48,0.00334,0.006059,0.004667
1982,49,0.003753,0.006656,0.005166
1982,50,0.003852,0.007131,0.00543
1982,51,0.004448,0.007946,0.006137
1982,52,0.004915,0.009123,0.006948
1982,53,0.005049,0.009517,0.007209
1982,54,0.005398,0.01048,0.007831
1982,55,0.00599,0.011592,0.008646
1982,56,0.006854,0.012851,0.009688
1982,57,0.007192,0.013646,0.010236
1982,58,0.008085,0.015542,0.011588
1982,59,0.008545,0.016129,0.012091
1982,60,0.009166,0.017825,0.013208
1982,61,0.009991,0.019273,0.014332
1982,62,0.011995,0.022543,0.016894
1982,63,0.012177,0.022678,0.017047
1982,64,0.012976,0.02461,0.018314
1982,65,0.01404,0.026783,0.019829
1982,66,0.015365,0.029851,0.021884
1982,67,0.016835,0.03272,0.023913
1982,68,0.018481,0.035853,0.026131
1982,69,0.01926,0.03812,0.027423
1982,70,0.02133,0.041249,0.029903
1982,71,0.023638,0.045024,0.032728
1982,72,0.026128,0.048739,0.035628
1982,73,0.028442,0.053681,0.03887
1982,74,0.03036,0.056913,0.041135
1982,75,0.033616,0.061645,0.044844
1982,76,0.037219,0.066854,0.04883
1982,77,0.04049,0.073445,0.053115
1982,78,0.044179,0.078597,0.057117
1982,79,0.049667,0.084535,0.062557
1982,80,0.055168,0.093029,0.06876
1982,81,0.064045,0.103465,0.077755
1982,82,0.070754,0.112084,0.084785
1982,83,0.076783,0.119596,0.090972
1982,84,0.08514,0.131472,0.100086
1982,85,0.093255,0.141,0.10836
1982,86,0.105427,0.153689,0.120301
1982,87,0.115616,0.163925,0.130161
1982,88,0.125757,0.176493,0.140676
1982,89,0.139545,0.192516,0.154718
1982,90,0.152342,0.204182,0.166737
1982,91,0.164463,0.218284,0.178946
1982,92,0.183844,0.238678,0.198284
1982,93,0.201577,0.257046,0.215929
1982,94,0.220357,0.280025,0.235416
1982,95,0.238456,0.29106,0.251375
1982,96,0.262011,0.32454,0.276944
1982,97,0.281089,0.340068,0.294922
1982,98,0.300385,0.361583,0.314324
1982,99,0.313592,0.372828,0.326676
1982,100,0.342077,0.401073,0.354828
1982,101,0.34822,0.410562,0.361408
1982,102,0.370157,0.354816,0.366791
1982,103,0.37763,0.427139,0.388749
1982,104,0.408028,0.381912,0.402408
1982,105,0.395895,0.323978,0.379561
1982,106,0.377308,0.444384,0.391713
1982,107,0.482531,0.31883,0.448218
1982,108,0.358825,0.425408,0.375768
1982,109,0.279667,0.174388,0.251545
1982,110+,0.406959,0.3806,0.39708
1983,0,0.009957,0.01236,0.011186
1983,1,0.000791,0.000935,0.000865
1983,2,0.000505,0.000657,0.000583
1983,3,0.000348,0.000525,0.000439
1983,4,0.000288,0.000417,0.000354
1983,5,0.00026,0.000361,0.000312
1983,6,0.000243,0.000312,0.000278
1983,7,0.000226,0.000315,0.000272
1983,8,0.000201,0.000295,0.000249
1983,9,0.000167,0.000254,0.000212
1983,10,0.000167,0.000261,0.000215
1983,11,0.000175,0.000268,0.000223
1983,12,0.000195,0.000326,0.000262
1983,13,0.000209,0.00038,0.000296
1983,14,0.000261,0.000467,0.000366
1983,15,0.00031,0.000618,0.000467
1983,16,0.000397,0.000895,0.000651
1983,17,0.000476,0.001153,0.000823
1983,18,0.00054,0.001448,0.001001
1983,19,0.000541,0.001553,0.001051
1983,20,0.000533,0.001549,0.001045
1983,21,0.000535,0.001603,0.001072
1983,22,0.000547,0.001624,0.001089
1983,23,0.000572,0.001679,0.001127
1983,24,0.000548,0.001593,0.001072
1983,25,0.000558,0.001631,0.001095
1983,26,0.00061,0.001652,0.001131
1983,27,0.000613,0.001663,0.001138
1983,28,0.000691,0.001753,0.00122
1983,29,0.000652,0.001644,0.001147
1983,30,0.000651,0.001694,0.00117
1983,31,0.000721,0.001772,0.001242
1983,32,0.000731,0.001876,0.001298
1983,33,0.000855,0.00194,0.001391
1983,34,0.000869,0.00186,0.00136
1983,35,0.000902,0.001921,0.001405
1983,36,0.001019,0.00205,0.001527
1983,37,0.001101,0.002137,0.00161
1983,38,0.001307,0.002504,0.001894
1983,39,0.001238,0.002488,0.001853
1983,40,0.001467,0.002721,0.002083
1983,41,0.001613,0.003038,0.002313
1983,42,0.001845,0.003261,0.00254
1983,43,0.001989,0.003634,0.002793
1983,44,0.002121,0.003767,0.002928
1983,45,0.002392,0.004189,0.003272
1983,46,0.002599,0.004686,0.003617
1983,47,0.002908,0.005221,0.004034
1983,48,0.00329,0.00597,0.004599
1983,49,0.003473,0.006178,0.004794
1983,50,0.004032,0.007082,0.005505
1983,51,0.004355,0.007942,0.006088
1983,52,0.004741,0.008532,0.006568
1983,53,0.005249,0.009575,0.007342
1983,54,0.005504,0.010108,0.007717
1983,55,0.006088,0.011608,0.008717
1983,56,0.006725,0.012772,0.009591
1983,57,0.007227,0.01369,0.010274
1983,58,0.008199,0.015487,0.011621
1983,59,0.0087,0.016149,0.012183
1983,60,0.009262,0.017623,0.013152
1983,61,0.010203,0.019044,0.014327
1983,62,0.011643,0.021787,0.016363
1983,63,0.012733,0.023618,0.017797
1983,64,0.012885,0.024234,0.018097
1983,65,0.014243,0.02684,0.019979
1983,66,0.015132,0.028809,0.0213
1983,67,0.016506,0.03207,0.02345
1983,68,0.018687,0.035489,0.026097
1983,69,0.019615,0.038528,0.0278
1983,70,0.022097,0.041857,0.030598
1983,71,0.022901,0.044408,0.032046
1983,72,0.026318,0.049338,0.03599
1983,73,0.029261,0.054227,0.039592
1983,74,0.030573,0.057365,0.041455
1983,75,0.034011,0.06308,0.04566
1983,76,0.037051,0.068155,0.049248
1983,77,0.04002,0.072617,0.05252
1983,78,0.044951,0.079151,0.057822
1983,79,0.049662,0.086405,0.063218
1983,80,0.056121,0.095725,0.070328
1983,81,0.060623,0.101482,0.074919
1983,82,0.071684,0.114372,0.086132
1983,83,0.079476,0.12499,0.094495
1983,84,0.085314,0.131741,0.100233
1983,85,0.095048,0.143254,0.110104
1983,86,0.106456,0.155275,0.121397
1983,87,0.117084,0.171567,0.133302
1983,88,0.127462,0.178569,0.142297
1983,89,0.142107,0.19586,0.157336
1983,90,0.157073,0.215628,0.173199
1983,91,0.169627,0.222897,0.183839
1983,92,0.18913,0.241779,0.202741
1983,93,0.211918,0.267485,0.225976
1983,94,0.226406,0.284098,0.240695
1983,95,0.243025,0.297774,0.256264
1983,96,0.267497,0.318245,0.279444
1983,97,0.29449,0.365786,0.310734
1983,98,0.313209,0.373617,0.326695
1983,99,0.3241,0.394752,0.339356
1983,100,0.341114,0.392567,0.351991
1983,101,0.375234,0.387704,0.377827
1983,102,0.395492,0.413262,0.399187
1983,103,0.421879,0.411723,0.419657
1983,104,0.416068,0.409754,0.414667
1983,105,0.39342,0.545971,0.425746
1983,106,0.37509,0.366733,0.373218
1983,107,0.342999,0.375726,0.350135
1983,108,0.42306,0.585594,0.455919
1983,109,0.487409,0.212628,0.412945
1983,110+,0.475609,0.42612,0.457883
1984,0,0.009753,0.012083,0.010945
1984,1,0.000764,0.000891,0.000829
1984,2,0.00048,0.000616,0.000549
1984,3,0.000357,0.000436,0.000397
1984,4,0.000278,0.000358,0.000319
1984,5,0.000221,0.000339,0.000281
1984,6,0.000219,0.000312,0.000267
1984,7,0.000211,0.000293,0.000253
1984,8,0.0002,0.000296,0.000249
1984,9,0.00019,0.000242,0.000216
1984,10,0.000188,0.000275,0.000233
1984,11,0.000174,0.000288,0.000233
1984,12,0.000207,0.000321,0.000265
1984,13,0.000238,0.000377,0.000309
1984,14,0.000257,0.00046,0.000361
1984,15,0.000339,0.000637,0.000492
1984,16,0.000439,0.000893,0.000671
1984,17,0.000454,0.001145,0.000808
1984,18,0.000521,0.001439,0.000988
1984,19,0.00054,0.001494,0.001022
1984,20,0.00051,0.001569,0.001045
1984,21,0.000573,0.001675,0.001129
1984,22,0.000532,0.001655,0.001098
1984,23,0.000562,0.001685,0.001126
1984,24,0.000571,0.001608,0.001092
1984,25,0.000553,0.001644,0.0011
1984,26,0.000579,0.001646,0.001113
1984,27,0.000607,0.001657,0.001132
1984,28,0.000644,0.001737,0.001189
1984,29,0.00065,0.001603,0.001126
1984,30,0.000688,0.001753,0.001218
1984,31,0.000753,0.001828,0.001287
1984,32,0.000734,0.001844,0.001285
1984,33,0.000841,0.001952,0.00139
1984,34,0.000894,0.001936,0.001411
1984,35,0.000937,0.00199,0.001457
1984,36,0.00101,0.002129,0.001561
1984,37,0.001163,0.002281,0.001713
1984,38,0.001204,0.002391,0.001788
1984,39,0.00132,0.002542,0.001922
1984,40,0.001458,0.0028,0.002117
1984,41,0.001607,0.003057,0.002319
1984,42,0.001811,0.00324,0.002513
1984,43,0.001966,0.00352,0.002726
1984,44,0.002191,0.00388,0.00302
1984,45,0.002434,0.004109,0.003254
1984,46,0.002543,0.004631,0.003563
1984,47,0.002789,0.005159,0.003944
1984,48,0.003299,0.005756,0.004498
1984,49,0.003431,0.0062,0.004784
1984,50,0.003712,0.006827,0.005221
1984,51,0.004443,0.007915,0.006124
1984,52,0.004579,0.008696,0.006563
1984,53,0.005028,0.009146,0.007014
1984,54,0.005487,0.009814,0.007571
1984,55,0.005917,0.011125,0.008408
1984,56,0.006533,0.012364,0.009307
1984,57,0.007167,0.0134,0.010115
1984,58,0.008326,0.015267,0.011585
1984,59,0.008658,0.016185,0.01218
1984,60,0.009309,0.017556,0.013142
1984,61,0.010013,0.018949,0.01417
1984,62,0.011596,0.02159,0.016235
1984,63,0.012212,0.022942,0.017212
1984,64,0.013189,0.024538,0.018415
1984,65,0.014161,0.026171,0.019634
1984,66,0.015432,0.028917,0.02153
1984,67,0.01639,0.030777,0.022826
1984,68,0.018405,0.034658,0.02558
1984,69,0.019823,0.037943,0.027682
